repo_full_name,adoption_date,status,created_at,has_post_window,has_pre_window
oklog/ulid,2020-09-22 00:00:00+00:00,ok,2016-12-06 15:26:52+00:00,True,True
pythonnet/pythonnet,2020-12-08 00:00:00+00:00,ok,2013-11-27 13:42:20+00:00,True,True
php-ds/ext-ds,2021-01-21 00:00:00+00:00,ok,2016-02-01 08:05:07+00:00,True,True
nexe/nexe,2021-09-26 00:00:00+00:00,ok,2011-11-26 19:12:16+00:00,True,True
vert-x3/vertx-examples,2020-11-27 00:00:00+00:00,ok,2015-02-24 17:42:44+00:00,True,True
ThrowTheSwitch/Unity,2021-01-17 00:00:00+00:00,ok,2012-01-26 19:52:36+00:00,True,True
google/oboe,2021-02-03 00:00:00+00:00,ok,2017-10-02 17:56:48+00:00,True,True
pypa/pipenv,2020-04-10 00:00:00+00:00,ok,2017-01-20 00:44:02+00:00,True,True
dotnet/winforms,2022-02-10 00:00:00+00:00,ok,2018-10-19 01:54:02+00:00,True,True
amark/gun,2020-11-13 00:00:00+00:00,ok,2014-07-31 15:52:10+00:00,True,True
doctrine-extensions/DoctrineExtensions,2021-04-04 00:00:00+00:00,ok,2010-09-03 12:08:12+00:00,True,True
ice-cube-ruby/ice_cube,2021-10-21 00:00:00+00:00,ok,2010-03-10 15:27:10+00:00,True,True
alibaba/nacos,2020-10-28 00:00:00+00:00,ok,2018-06-15 06:49:27+00:00,True,True
erincatto/box2d,2021-12-29 00:00:00+00:00,ok,2015-03-14 16:52:46+00:00,True,True
zeux/meshoptimizer,2019-09-30 00:00:00+00:00,ok,2016-09-09 05:24:56+00:00,True,True
NoiseByNorthwest/php-spx,2022-04-08 00:00:00+00:00,ok,2017-06-20 20:14:41+00:00,True,True
apache/hadoop,2023-02-13 00:00:00+00:00,ok,2014-08-28 07:00:08+00:00,True,True
jalkoby/squasher,2023-02-24 00:00:00+00:00,ok,2014-01-19 19:10:55+00:00,True,True
changmingxie/tcc-transaction,2024-01-15 00:00:00+00:00,ok,2015-12-05 04:27:53+00:00,True,True
mik3y/usb-serial-for-android,2019-11-15 00:00:00+00:00,ok,2013-06-30 23:17:45+00:00,True,True
openvswitch/ovs,2020-11-26 00:00:00+00:00,ok,2014-04-02 22:15:28+00:00,True,True
axboe/liburing,2021-09-11 00:00:00+00:00,ok,2019-08-05 13:43:57+00:00,True,True
Kludex/starlette,2020-04-23 00:00:00+00:00,ok,2018-06-25 13:16:21+00:00,True,True
sktime/sktime,2020-06-03 00:00:00+00:00,ok,2018-11-06 15:08:24+00:00,True,True
caolan/async,2022-01-10 00:00:00+00:00,ok,2010-06-01 21:01:30+00:00,True,True
texstudio-org/texstudio,2020-02-09 00:00:00+00:00,ok,2017-11-28 18:07:20+00:00,True,True
TheAlgorithms/Ruby,2020-04-16 00:00:00+00:00,ok,2016-07-25 17:32:57+00:00,True,True
micro-editor/micro,2023-01-31 00:00:00+00:00,ok,2016-03-11 02:06:28+00:00,True,True
dunst-project/dunst,2020-03-31 00:00:00+00:00,ok,2011-09-07 11:36:06+00:00,True,True
vega/altair,2020-01-04 00:00:00+00:00,ok,2015-09-19 03:14:04+00:00,True,True
neoclide/coc.nvim,2019-11-15 00:00:00+00:00,ok,2018-05-01 22:39:02+00:00,True,True
doctrine/data-fixtures,2020-12-04 00:00:00+00:00,ok,2010-09-20 21:28:26+00:00,True,True
uxlfoundation/oneDNN,2024-04-09 00:00:00+00:00,ok,2016-05-09 23:26:42+00:00,True,True
go-mysql-org/go-mysql,2021-04-08 00:00:00+00:00,ok,2014-02-21 01:56:45+00:00,True,True
acidanthera/OpenCorePkg,2020-11-27 00:00:00+00:00,ok,2019-04-03 19:14:29+00:00,True,True
WordPress/gutenberg,2019-08-09 00:00:00+00:00,ok,2017-02-03 19:34:19+00:00,True,True
microsoft/pyright,2020-06-21 00:00:00+00:00,ok,2019-03-12 03:38:46+00:00,True,True
opencost/opencost,2022-06-13 00:00:00+00:00,ok,2019-03-27 21:49:05+00:00,True,True
punker76/gong-wpf-dragdrop,2023-10-28 00:00:00+00:00,ok,2013-02-06 19:45:05+00:00,True,True
vrana/adminer,2021-02-10 00:00:00+00:00,ok,2010-04-25 08:30:07+00:00,True,True
webdriverio/webdriverio,2020-05-05 00:00:00+00:00,ok,2011-08-30 19:02:35+00:00,True,True
ReactiveX/RxAndroid,2020-02-14 00:00:00+00:00,ok,2014-08-19 03:46:38+00:00,True,True
xoofx/markdig,2020-01-26 00:00:00+00:00,ok,2016-05-25 14:18:26+00:00,True,True
mrdoob/three.js,2020-03-19 00:00:00+00:00,ok,2010-03-23 18:58:01+00:00,True,True
shimat/opencvsharp,2019-12-22 00:00:00+00:00,ok,2013-12-21 00:27:48+00:00,True,True
the-open-agent/openagent,2023-07-22 00:00:00+00:00,ok,2020-05-29 02:45:58+00:00,True,True
kimai/kimai,2020-02-09 00:00:00+00:00,ok,2016-10-20 17:06:34+00:00,True,True
rRemix/APlayer,2024-03-31 00:00:00+00:00,ok,2016-01-14 13:38:47+00:00,True,True
TheAlgorithms/Kotlin,2020-10-08 00:00:00+00:00,ok,2019-03-23 20:03:53+00:00,True,True
PowerShell/PSReadLine,2021-01-10 00:00:00+00:00,ok,2013-05-13 06:39:28+00:00,True,True
dotnet/samples,2020-01-09 00:00:00+00:00,ok,2018-01-30 17:41:39+00:00,True,True
BenSampo/laravel-enum,2020-12-04 00:00:00+00:00,ok,2017-09-07 17:39:25+00:00,True,True
edent/SuperTinyIcons,2022-12-31 00:00:00+00:00,ok,2017-04-13 23:28:34+00:00,True,True
kyverno/kyverno,2020-05-27 00:00:00+00:00,ok,2019-02-04 16:25:48+00:00,True,True
mizzy/serverspec,2025-04-24 00:00:00+00:00,ok,2013-03-24 04:15:25+00:00,True,True
joomla/joomla-cms,2021-08-16 00:00:00+00:00,ok,2011-09-27 02:07:38+00:00,True,True
StackExchange/StackExchange.Redis,2020-03-21 00:00:00+00:00,ok,2014-03-14 14:09:26+00:00,True,True
orientechnologies/orientdb,2021-08-06 00:00:00+00:00,ok,2012-12-09 20:33:47+00:00,True,True
jorgebucaran/hyperapp,2020-01-28 00:00:00+00:00,ok,2017-01-20 05:20:21+00:00,True,True
electron-react-boilerplate/electron-react-boilerplate,2019-12-14 00:00:00+00:00,ok,2015-05-18 09:54:57+00:00,True,True
hazelcast/hazelcast,2021-03-23 00:00:00+00:00,ok,2012-03-21 12:25:18+00:00,True,True
GoogleCloudPlatform/microservices-demo,2020-02-21 00:00:00+00:00,ok,2018-08-03 18:32:18+00:00,True,True
OpenFeign/feign,2024-07-18 00:00:00+00:00,ok,2013-06-26 23:28:16+00:00,True,True
johnxnguyen/Down,2021-03-21 00:00:00+00:00,ok,2016-05-29 00:28:59+00:00,True,True
hanickadot/compile-time-regular-expressions,2022-03-20 00:00:00+00:00,ok,2016-06-25 23:17:18+00:00,True,True
nicolargo/glances,2020-10-01 00:00:00+00:00,ok,2011-12-04 08:49:15+00:00,True,True
killercup/cargo-edit,2019-12-06 00:00:00+00:00,ok,2015-06-18 10:12:57+00:00,True,True
Simple-XX/SimpleKernel,2020-10-02 00:00:00+00:00,ok,2018-03-07 03:36:04+00:00,True,True
Stremio/stremio-web,2020-01-17 00:00:00+00:00,ok,2018-06-04 12:45:05+00:00,True,True
versatica/mediasoup,2021-03-10 00:00:00+00:00,ok,2014-12-12 12:00:36+00:00,True,True
probelabs/goreplay,2021-01-15 00:00:00+00:00,ok,2013-05-30 09:29:07+00:00,True,True
cosmos/cosmos-sdk,2020-01-02 00:00:00+00:00,ok,2016-02-06 07:15:53+00:00,True,True
rhaiscript/rhai,2020-04-18 00:00:00+00:00,ok,2016-02-29 21:22:58+00:00,True,True
TheWidlarzGroup/react-native-video,2022-04-20 00:00:00+00:00,ok,2015-03-31 05:08:38+00:00,True,True
plantuml/plantuml,2021-03-21 00:00:00+00:00,ok,2010-11-04 15:55:50+00:00,True,True
asciidoctor/asciidoctor,2020-11-09 00:00:00+00:00,ok,2012-06-01 19:09:20+00:00,True,True
bootandy/dust,2020-01-30 00:00:00+00:00,ok,2018-03-16 19:49:52+00:00,True,True
thoughtbot/guides,2024-03-14 00:00:00+00:00,ok,2012-07-27 03:15:44+00:00,True,True
electric-sql/electric,2024-07-09 00:00:00+00:00,ok,2022-06-01 14:18:11+00:00,True,True
gothinkster/aspnetcore-realworld-example-app,2020-04-11 00:00:00+00:00,ok,2017-05-16 22:10:31+00:00,True,True
gen2brain/raylib-go,2021-11-11 00:00:00+00:00,ok,2017-01-27 08:31:45+00:00,True,True
d0k3/GodMode9,2020-10-28 00:00:00+00:00,ok,2016-01-22 18:00:30+00:00,True,True
quarkusio/quarkus,2020-01-20 00:00:00+00:00,ok,2018-07-06 00:44:20+00:00,True,True
Kotlin/kotlinx-kover,2023-10-30 00:00:00+00:00,ok,2021-08-10 08:10:42+00:00,True,True
nissl-lab/npoi,2023-04-13 00:00:00+00:00,ok,2013-01-02 00:59:05+00:00,True,True
unikraft/unikraft,2023-08-02 00:00:00+00:00,ok,2019-04-12 14:17:59+00:00,True,True
ionic-team/ionicons,2022-09-30 00:00:00+00:00,ok,2013-10-10 14:34:18+00:00,True,True
openwrt/luci,2021-10-09 00:00:00+00:00,ok,2014-10-09 16:02:20+00:00,True,True
indygreg/PyOxidizer,2020-11-22 00:00:00+00:00,ok,2018-12-18 23:32:13+00:00,True,True
weidai11/cryptopp,2020-12-28 00:00:00+00:00,ok,2015-06-03 21:53:52+00:00,True,True
shadowsocks/shadowsocks-rust,2020-08-06 00:00:00+00:00,ok,2014-10-15 11:02:36+00:00,True,True
reactphp/reactphp,2021-01-24 00:00:00+00:00,ok,2012-05-10 18:00:00+00:00,True,True
sebastianbergmann/object-reflector,2020-02-09 00:00:00+00:00,ok,2017-03-12 15:02:28+00:00,True,True
facebook/flow,2024-03-12 00:00:00+00:00,ok,2014-10-28 17:17:45+00:00,True,True
BehaviorTree/BehaviorTree.CPP,2020-06-02 00:00:00+00:00,ok,2018-10-16 16:19:58+00:00,True,True
Shopify/job-iteration,2021-02-19 00:00:00+00:00,ok,2018-06-13 11:01:27+00:00,True,True
anggrayudi/android-hidden-api,2025-01-17 00:00:00+00:00,ok,2015-09-16 11:58:33+00:00,True,True
jwtk/jjwt,2021-12-14 00:00:00+00:00,ok,2014-09-13 01:06:24+00:00,True,True
clappr/clappr,2024-07-30 00:00:00+00:00,ok,2014-02-14 17:36:40+00:00,True,True
prawnpdf/prawn,2019-11-17 00:00:00+00:00,ok,2008-04-04 22:37:39+00:00,True,True
hashtopolis/server,2022-06-15 00:00:00+00:00,ok,2016-11-10 09:39:10+00:00,True,True
goodrain/rainbond,2020-11-25 00:00:00+00:00,ok,2017-11-05 09:33:39+00:00,True,True
Klipper3d/klipper,2020-08-24 00:00:00+00:00,ok,2016-05-25 15:42:06+00:00,True,True
giampaolo/psutil,2020-05-16 00:00:00+00:00,ok,2014-05-23 14:01:48+00:00,True,True
Humanizr/Humanizer,2025-08-04 00:00:00+00:00,ok,2012-05-03 12:01:45+00:00,True,True
google/sentencepiece,2022-05-31 00:00:00+00:00,ok,2017-03-07 10:03:48+00:00,True,True
go-delve/delve,2020-12-16 00:00:00+00:00,ok,2014-05-20 19:24:43+00:00,True,True
rolling-scopes/rsschool-app,2020-09-07 00:00:00+00:00,ok,2018-05-22 13:18:23+00:00,True,True
google/recaptcha,2023-02-20 00:00:00+00:00,ok,2014-09-30 18:30:39+00:00,True,True
Foso/Ktorfit,2022-04-13 00:00:00+00:00,ok,2019-08-21 19:58:38+00:00,True,True
bobthecow/mustache.php,2024-05-10 00:00:00+00:00,ok,2010-03-19 10:58:58+00:00,True,True
Jrohy/trojan,2021-08-26 00:00:00+00:00,ok,2020-02-22 11:28:01+00:00,True,True
Dotnet-Boxed/Templates,2019-12-29 00:00:00+00:00,ok,2014-10-27 08:57:45+00:00,True,True
digininja/DVWA,2020-08-17 00:00:00+00:00,ok,2013-05-01 13:03:10+00:00,True,True
laravel/scout,2020-02-21 00:00:00+00:00,ok,2016-06-29 22:11:40+00:00,True,True
forem/forem,2020-02-18 00:00:00+00:00,ok,2016-11-13 23:02:13+00:00,True,True
public-activity/public_activity,2022-03-15 00:00:00+00:00,ok,2011-02-28 10:25:44+00:00,True,True
nvbn/thefuck,2021-01-21 00:00:00+00:00,ok,2015-04-08 15:08:04+00:00,True,True
Keats/tera,2025-07-18 00:00:00+00:00,ok,2015-07-17 19:40:53+00:00,True,True
k4yt3x/video2x,2020-05-12 00:00:00+00:00,ok,2018-02-24 16:34:41+00:00,True,True
LibrePDF/OpenPDF,2020-12-05 00:00:00+00:00,ok,2016-07-11 15:50:34+00:00,True,True
darktable-org/darktable,2020-01-13 00:00:00+00:00,ok,2012-03-21 21:53:04+00:00,True,True
xunit/xunit,2020-07-26 00:00:00+00:00,ok,2013-05-06 16:37:13+00:00,True,True
beemdevelopment/Aegis,2020-12-12 00:00:00+00:00,ok,2016-08-15 19:10:31+00:00,True,True
GoogleChrome/chrome-extensions-samples,2023-03-20 00:00:00+00:00,ok,2012-06-13 00:30:44+00:00,True,True
airbnb/ruby,2023-02-09 00:00:00+00:00,ok,2013-02-01 21:49:13+00:00,True,True
apache/storm,2023-03-08 00:00:00+00:00,ok,2013-11-05 08:00:14+00:00,True,True
babel/babel,2019-09-16 00:00:00+00:00,ok,2014-09-28 13:38:23+00:00,True,True
fxn/zeitwerk,2021-04-18 00:00:00+00:00,ok,2019-01-11 15:09:12+00:00,True,True
univrsal/input-overlay,2020-06-21 00:00:00+00:00,ok,2017-08-11 00:59:28+00:00,True,True
w4po/ExplorerTabUtility,2025-01-27 00:00:00+00:00,ok,2023-11-24 11:32:37+00:00,True,True
peek/peek,2019-09-27 00:00:00+00:00,ok,2013-03-09 07:22:46+00:00,True,True
TypeStrong/typedoc,2020-10-23 00:00:00+00:00,ok,2014-05-24 14:40:16+00:00,True,True
troydhanson/uthash,2022-09-25 00:00:00+00:00,ok,2013-01-07 04:41:52+00:00,True,True
carloscuesta/gitmoji,2020-11-03 00:00:00+00:00,ok,2016-10-21 09:36:02+00:00,True,True
spatie/laravel-analytics,2020-03-03 00:00:00+00:00,ok,2015-03-12 08:58:50+00:00,True,True
crater-invoice-inc/crater,2021-03-22 00:00:00+00:00,ok,2019-11-20 07:09:02+00:00,True,True
microsoft/DirectXShaderCompiler,2022-11-21 00:00:00+00:00,ok,2016-12-07 01:42:19+00:00,True,True
ilyakatz/data-migrate,2019-11-21 00:00:00+00:00,ok,2011-04-19 02:47:06+00:00,True,True
hsutter/cppfront,2023-12-16 00:00:00+00:00,ok,2021-09-15 21:01:51+00:00,True,True
retejs/rete,2023-07-13 00:00:00+00:00,ok,2017-02-28 13:17:03+00:00,True,True
traviscross/mtr,2023-07-12 00:00:00+00:00,ok,2013-02-02 06:01:22+00:00,True,True
domaindrivendev/Swashbuckle.AspNetCore,2024-04-03 00:00:00+00:00,ok,2015-03-16 05:49:00+00:00,True,True
acejump/AceJump,2024-09-29 00:00:00+00:00,ok,2012-08-07 07:24:57+00:00,True,True
cryptpad/cryptpad,2025-03-31 00:00:00+00:00,ok,2014-10-31 15:46:17+00:00,True,True
tensorflow/tensorflow,2020-10-05 00:00:00+00:00,ok,2015-11-07 01:19:20+00:00,True,True
studyzy/imewlconverter,2020-03-29 00:00:00+00:00,ok,2012-04-12 04:03:25+00:00,True,True
Free-TV/IPTV,2022-08-04 00:00:00+00:00,ok,2021-04-13 09:13:48+00:00,True,True
sympy/sympy,2020-11-21 00:00:00+00:00,ok,2010-04-30 20:37:14+00:00,True,True
espressif/arduino-esp32,2019-08-20 00:00:00+00:00,ok,2016-10-06 06:04:20+00:00,True,True
react-grid-layout/react-grid-layout,2019-10-09 00:00:00+00:00,ok,2014-12-27 14:28:40+00:00,True,True
openwall/john,2023-12-30 00:00:00+00:00,ok,2011-12-16 19:43:47+00:00,True,True
nanovms/nanos,2024-09-12 00:00:00+00:00,ok,2017-12-23 00:25:34+00:00,True,True
NanmiCoder/MediaCrawler,2024-06-16 00:00:00+00:00,ok,2023-06-09 12:14:34+00:00,True,True
antonioribeiro/health,2021-10-24 00:00:00+00:00,ok,2016-11-26 14:04:16+00:00,True,True
libusb/libusb,2022-01-20 00:00:00+00:00,ok,2013-12-11 22:19:17+00:00,True,True
xyoye/DanDanPlayForAndroid,2021-09-22 00:00:00+00:00,ok,2018-06-28 08:59:05+00:00,True,True
blevesearch/bleve,2020-04-20 00:00:00+00:00,ok,2014-04-17 21:02:18+00:00,True,True
codetriage/CodeTriage,2022-10-18 00:00:00+00:00,ok,2012-07-21 03:54:51+00:00,True,True
westes/flex,2021-06-05 00:00:00+00:00,ok,2013-11-19 10:19:33+00:00,True,True
swiftlang/swift-corelibs-foundation,2025-05-22 00:00:00+00:00,ok,2015-11-09 20:12:23+00:00,True,True
stylus/stylus,2021-07-29 00:00:00+00:00,ok,2010-12-28 22:11:43+00:00,True,True
baidu/braft,2021-10-02 00:00:00+00:00,ok,2018-02-07 11:25:57+00:00,True,True
mkj/dropbear,2021-03-06 00:00:00+00:00,ok,2013-03-19 11:15:36+00:00,True,True
rabbitmq/rabbitmq-server,2020-04-22 00:00:00+00:00,ok,2010-09-20 10:29:16+00:00,True,True
DarkaOnLine/L5-Swagger,2022-01-07 00:00:00+00:00,ok,2015-03-16 09:52:17+00:00,True,True
testing-library/react-testing-library,2020-11-14 00:00:00+00:00,ok,2018-03-19 13:39:49+00:00,True,True
TheAssassin/AppImageLauncher,2020-12-12 00:00:00+00:00,ok,2018-03-18 12:32:33+00:00,True,True
open5gs/open5gs,2022-03-31 00:00:00+00:00,ok,2017-02-01 10:48:49+00:00,True,True
lynndylanhurley/devise_token_auth,2021-12-30 00:00:00+00:00,ok,2014-06-29 22:43:58+00:00,True,True
kubernetes-sigs/external-dns,2019-10-29 00:00:00+00:00,ok,2017-02-09 21:34:27+00:00,True,True
dani-garcia/vaultwarden,2019-12-23 00:00:00+00:00,ok,2018-02-17 22:40:20+00:00,True,True
javalin/javalin,2019-09-18 00:00:00+00:00,ok,2017-04-02 20:01:28+00:00,True,True
hwi/HWIOAuthBundle,2021-01-02 00:00:00+00:00,ok,2012-03-02 11:56:40+00:00,True,True
icsharpcode/AvalonEdit,2021-02-21 00:00:00+00:00,ok,2014-04-10 20:13:07+00:00,True,True
dotansimha/graphql-code-generator,2019-11-15 00:00:00+00:00,ok,2016-12-05 19:15:11+00:00,True,True
JakeWharton/timber,2021-08-06 00:00:00+00:00,ok,2013-07-18 06:23:33+00:00,True,True
dreamhead/moco,2023-09-20 00:00:00+00:00,ok,2012-10-18 09:09:51+00:00,True,True
minimagick/minimagick,2024-06-07 00:00:00+00:00,ok,2008-03-06 01:35:38+00:00,True,True
gleitz/howdoi,2020-08-07 00:00:00+00:00,ok,2012-11-22 08:49:24+00:00,True,True
raphw/byte-buddy,2019-10-17 00:00:00+00:00,ok,2013-11-25 19:38:03+00:00,True,True
elves/elvish,2021-02-10 00:00:00+00:00,ok,2013-06-16 08:43:32+00:00,True,True
flarum/framework,2022-03-11 00:00:00+00:00,ok,2014-12-20 05:12:03+00:00,True,True
whomwah/rqrcode,2019-09-16 00:00:00+00:00,ok,2008-04-03 09:31:15+00:00,True,True
hluk/CopyQ,2020-11-23 00:00:00+00:00,ok,2009-10-21 13:35:38+00:00,True,True
nanocurrency/nano-node,2019-12-17 00:00:00+00:00,ok,2014-05-01 14:49:25+00:00,True,True
misskey-dev/misskey,2020-01-09 00:00:00+00:00,ok,2016-12-25 13:16:07+00:00,True,True
AykutSarac/jsoncrack.com,2023-02-05 00:00:00+00:00,ok,2022-01-30 15:25:18+00:00,True,True
slim-template/slim,2022-10-25 00:00:00+00:00,ok,2010-09-13 01:32:07+00:00,True,True
facebook/zstd,2020-02-10 00:00:00+00:00,ok,2015-01-24 00:22:38+00:00,True,True
castwide/solargraph,2022-05-22 00:00:00+00:00,ok,2017-03-18 13:15:12+00:00,True,True
XorTroll/Goldleaf,2019-11-14 00:00:00+00:00,ok,2018-06-29 02:02:20+00:00,True,True
monkeytypegame/monkeytype,2021-09-30 00:00:00+00:00,ok,2020-05-14 17:41:09+00:00,True,True
testcontainers/testcontainers-java,2019-11-28 00:00:00+00:00,ok,2015-04-12 12:44:59+00:00,True,True
lballabio/QuantLib,2019-12-31 00:00:00+00:00,ok,2015-12-17 16:29:33+00:00,True,True
alibaba/spring-cloud-alibaba,2022-02-22 00:00:00+00:00,ok,2017-12-01 20:49:15+00:00,True,True
scambra/devise_invitable,2022-01-26 00:00:00+00:00,ok,2009-12-09 23:11:54+00:00,True,True
memcached/memcached,2020-05-13 00:00:00+00:00,ok,2009-04-24 23:34:25+00:00,True,True
boardgameio/boardgame.io,2020-06-20 00:00:00+00:00,ok,2017-11-21 23:47:35+00:00,True,True
gopasspw/gopass,2021-01-19 00:00:00+00:00,ok,2017-02-02 12:33:08+00:00,True,True
palkan/logidze,2020-07-10 00:00:00+00:00,ok,2016-04-13 17:12:54+00:00,True,True
wazero/wazero,2021-10-07 00:00:00+00:00,ok,2020-05-04 10:16:32+00:00,True,True
wtfutil/wtf,2019-12-17 00:00:00+00:00,ok,2018-03-29 02:42:12+00:00,True,True
jindrapetrik/jpexs-decompiler,2022-10-02 00:00:00+00:00,ok,2014-05-10 17:20:56+00:00,True,True
namhyung/uftrace,2022-07-20 00:00:00+00:00,ok,2014-02-11 10:44:50+00:00,True,True
reduxjs/redux-toolkit,2020-02-19 00:00:00+00:00,ok,2018-03-03 21:21:53+00:00,True,True
dgraph-io/dgraph,2020-05-07 00:00:00+00:00,ok,2015-08-25 07:15:56+00:00,True,True
Pryaxis/TShock,2019-09-05 00:00:00+00:00,ok,2011-06-03 07:14:27+00:00,True,True
cgriego/active_attr,2020-12-11 00:00:00+00:00,ok,2011-09-29 20:14:06+00:00,True,True
joeyates/imap-backup,2022-02-13 00:00:00+00:00,ok,2012-06-10 11:22:37+00:00,True,True
lisawray/groupie,2023-09-30 00:00:00+00:00,ok,2016-09-01 20:59:35+00:00,True,True
dagger/dagger,2022-08-08 00:00:00+00:00,ok,2019-11-20 01:31:51+00:00,True,True
Genivia/ugrep,2022-11-07 00:00:00+00:00,ok,2019-04-29 01:42:38+00:00,True,True
guzzle/promises,2020-09-19 00:00:00+00:00,ok,2015-02-25 03:30:26+00:00,True,True
rt-bishop/Look4Sat,2021-03-07 00:00:00+00:00,ok,2019-10-13 20:04:01+00:00,True,True
usefathom/fathom,2022-03-26 00:00:00+00:00,ok,2016-11-19 21:34:03+00:00,True,True
swagger-api/swagger-ui,2020-10-23 00:00:00+00:00,ok,2011-07-15 22:56:39+00:00,True,True
rollup/rollup,2019-08-26 00:00:00+00:00,ok,2015-05-14 22:26:28+00:00,True,True
backup/backup,2022-09-01 00:00:00+00:00,ok,2009-10-01 19:28:42+00:00,True,True
keycloak/keycloak,2020-06-09 00:00:00+00:00,ok,2013-07-02 13:38:51+00:00,True,True
ueberdosis/tiptap,2020-08-14 00:00:00+00:00,ok,2018-08-20 19:58:58+00:00,True,True
WinMerge/winmerge,2020-04-09 00:00:00+00:00,ok,2014-11-11 16:38:42+00:00,True,True
laruence/yaf,2021-01-25 00:00:00+00:00,ok,2011-12-13 08:56:42+00:00,True,True
discord-jda/JDA,2021-12-02 00:00:00+00:00,ok,2015-12-12 13:57:32+00:00,True,True
pytest-dev/pytest,2019-12-19 00:00:00+00:00,ok,2015-06-15 20:28:27+00:00,True,True
sql-js/sql.js,2019-10-16 00:00:00+00:00,ok,2012-02-27 03:05:49+00:00,True,True
forwardemail/supertest,2022-10-03 00:00:00+00:00,ok,2012-06-27 20:56:12+00:00,True,True
arendst/Tasmota,2020-08-17 00:00:00+00:00,ok,2017-01-28 13:37:08+00:00,True,True
asb2m10/dexed,2022-06-12 00:00:00+00:00,ok,2013-12-06 04:18:54+00:00,True,True
zufuliu/notepad4,2020-05-23 00:00:00+00:00,ok,2017-01-25 06:07:49+00:00,True,True
firebase/firebase-ios-sdk,2020-01-03 00:00:00+00:00,ok,2017-04-22 00:26:50+00:00,True,True
Z-Siqi/Clash-for-Windows_Chinese,2024-05-30 00:00:00+00:00,ok,2021-04-19 08:13:23+00:00,True,True
libretro/RetroArch,2020-07-16 00:00:00+00:00,ok,2010-05-27 14:47:40+00:00,True,True
errbit/errbit,2022-04-14 00:00:00+00:00,ok,2010-08-04 04:08:34+00:00,True,True
carbon-app/carbon,2019-09-13 00:00:00+00:00,ok,2017-06-16 02:50:28+00:00,True,True
ninja-build/ninja,2019-10-31 00:00:00+00:00,ok,2011-02-06 19:07:12+00:00,True,True
remoteintech/remote-jobs,2020-10-21 00:00:00+00:00,ok,2015-10-13 03:49:25+00:00,True,True
redis/redis-py,2020-06-29 00:00:00+00:00,ok,2009-11-06 10:22:26+00:00,True,True
pydantic/pydantic,2019-12-21 00:00:00+00:00,ok,2017-05-03 21:23:58+00:00,True,True
idea4good/GuiLite,2019-11-14 00:00:00+00:00,ok,2017-09-15 03:40:38+00:00,True,True
zoujingli/ThinkAdmin,2024-08-01 00:00:00+00:00,ok,2017-02-13 07:00:14+00:00,True,True
github/gh-ost,2019-08-11 00:00:00+00:00,ok,2016-03-21 10:08:52+00:00,True,True
eirslett/frontend-maven-plugin,2020-10-04 00:00:00+00:00,ok,2013-08-30 14:44:38+00:00,True,True
air-verse/air,2020-07-24 00:00:00+00:00,ok,2017-10-12 14:31:40+00:00,True,True
tikv/tikv,2020-03-16 00:00:00+00:00,ok,2015-12-31 04:51:32+00:00,True,True
rime/weasel,2023-02-12 00:00:00+00:00,ok,2012-03-20 16:18:15+00:00,True,True
powerline/powerline,2020-09-21 00:00:00+00:00,ok,2012-06-12 12:48:40+00:00,True,True
cakephp/cakephp,2019-09-11 00:00:00+00:00,ok,2010-05-08 14:38:22+00:00,True,True
go-task/task,2019-08-16 00:00:00+00:00,ok,2017-02-27 00:46:04+00:00,True,True
schmittjoh/JMSSerializerBundle,2021-02-08 00:00:00+00:00,ok,2011-04-28 07:04:14+00:00,True,True
glium/glium,2020-12-15 00:00:00+00:00,ok,2014-10-03 17:17:03+00:00,True,True
sequelize/sequelize,2020-12-04 00:00:00+00:00,ok,2010-07-22 07:11:11+00:00,True,True
Tencent/libpag,2022-02-09 00:00:00+00:00,ok,2020-09-22 04:32:20+00:00,True,True
xd009642/tarpaulin,2019-10-13 00:00:00+00:00,ok,2017-04-07 15:37:02+00:00,True,True
travisjeffery/timecop,2021-02-10 00:00:00+00:00,ok,2008-11-07 20:37:52+00:00,True,True
TheAlgorithms/Rust,2021-02-15 00:00:00+00:00,ok,2018-09-13 13:29:27+00:00,True,True
owntracks/android,2020-02-13 00:00:00+00:00,ok,2014-02-03 12:56:26+00:00,True,True
bitcoin-core/secp256k1,2023-08-09 00:00:00+00:00,ok,2014-02-08 17:30:06+00:00,True,True
Neargye/magic_enum,2020-11-24 00:00:00+00:00,ok,2019-03-30 21:25:29+00:00,True,True
chrxh/alien,2021-12-14 00:00:00+00:00,ok,2020-10-19 15:59:01+00:00,True,True
emgucv/emgucv,2020-07-07 00:00:00+00:00,ok,2017-01-04 19:23:13+00:00,True,True
google/gops,2021-02-26 00:00:00+00:00,ok,2016-11-10 23:49:31+00:00,True,True
PaddlePaddle/PaddleFormers,2025-06-25 00:00:00+00:00,ok,2018-12-21 06:00:48+00:00,True,True
probot/probot,2019-12-14 00:00:00+00:00,ok,2016-09-16 20:56:13+00:00,True,True
trakt/showly,2024-01-14 00:00:00+00:00,ok,2019-08-21 13:26:06+00:00,True,True
secdev/scapy,2020-03-09 00:00:00+00:00,ok,2015-10-01 17:06:46+00:00,True,True
immerjs/immer,2021-07-05 00:00:00+00:00,ok,2017-12-29 12:25:47+00:00,True,True
